Orthogroup	Protein_symD	Protein_symB
OG0002424	Durusdinium40005	Breviolum599745
OG0002425	Durusdinium39181	Breviolum703101
OG0002425	Durusdinium39181	Breviolum87080
OG0002426	Durusdinium2904	Breviolum329689
OG0002426	Durusdinium2904	Breviolum5488
OG0002427	Durusdinium40833	Breviolum387255
OG0002427	Durusdinium40833	Breviolum378486
OG0002428	Durusdinium143	Breviolum811306
OG0002428	Durusdinium143	Breviolum41722
OG0002429	Durusdinium35377	Breviolum238231
OG0002429	Durusdinium35377	Breviolum897064
OG0002430	Durusdinium39168	Breviolum192786
OG0002430	Durusdinium39168	Breviolum531418
OG0002431	Durusdinium31044	Breviolum694298
OG0002431	Durusdinium22586	Breviolum694298
OG0002433	Durusdinium41298	Breviolum163764
OG0002433	Durusdinium41298	Breviolum38874
OG0002434	Durusdinium18747	Breviolum457830
OG0002434	Durusdinium18747	Breviolum498972
OG0002435	Durusdinium37710	Breviolum917354
OG0002435	Durusdinium37710	Breviolum225186
OG0002437	Durusdinium1384	Breviolum212684
OG0002437	Durusdinium1384	Breviolum321924
OG0002438	Durusdinium43035	Breviolum256266
OG0002438	Durusdinium43035	Breviolum399680
OG0002439	Durusdinium44133	Breviolum840953
OG0002439	Durusdinium44133	Breviolum813256
OG0002440	Durusdinium14947	Breviolum622864
OG0002440	Durusdinium14947	Breviolum365272
OG0002441	Durusdinium20438	Breviolum1858
OG0002441	Durusdinium52410	Breviolum1858
OG0002442	Durusdinium14641	Breviolum530188
OG0002442	Durusdinium14641	Breviolum72526
OG0002444	Durusdinium32212	Breviolum687956
OG0002444	Durusdinium32212	Breviolum191580
OG0002445	Durusdinium1244	Breviolum851421
OG0002445	Durusdinium1244	Breviolum256468
OG0002446	Durusdinium30207	Breviolum294304
OG0002446	Durusdinium30207	Breviolum869021
OG0002447	Durusdinium38013	Breviolum229144
OG0002447	Durusdinium39787	Breviolum229144
OG0002448	Durusdinium28679	Breviolum188375
OG0002448	Durusdinium28679	Breviolum95664
OG0002449	Durusdinium9348	Breviolum774521
OG0002449	Durusdinium9348	Breviolum316592
OG0002450	Durusdinium36435	Breviolum378967
OG0002450	Durusdinium36435	Breviolum780229
OG0002451	Durusdinium30625	Breviolum548993
OG0002451	Durusdinium30625	Breviolum543056
OG0002452	Durusdinium8826	Breviolum7583
OG0002452	Durusdinium8826	Breviolum818314
OG0002453	Durusdinium39077	Breviolum295829
OG0002453	Durusdinium32170	Breviolum295829
OG0002454	Durusdinium37815	Breviolum260995
OG0002454	Durusdinium37815	Breviolum513933
OG0002455	Durusdinium7744	Breviolum844746
OG0002455	Durusdinium7744	Breviolum766350
OG0002456	Durusdinium34417	Breviolum461118
OG0002456	Durusdinium34417	Breviolum305695
OG0002458	Durusdinium19572	Breviolum15129
OG0002458	Durusdinium19572	Breviolum457750
OG0002460	Durusdinium32641	Breviolum609164
OG0002460	Durusdinium32641	Breviolum833862
OG0002461	Durusdinium46052	Breviolum772852
OG0002461	Durusdinium46052	Breviolum276032
OG0002462	Durusdinium41971	Breviolum527849
OG0002462	Durusdinium41971	Breviolum729055
OG0002463	Durusdinium25108	Breviolum258965
OG0002463	Durusdinium25108	Breviolum842371
OG0002464	Durusdinium39374	Breviolum349768
OG0002464	Durusdinium39374	Breviolum141202
OG0002465	Durusdinium34061	Breviolum37193
OG0002465	Durusdinium34061	Breviolum770279
OG0002466	Durusdinium14204	Breviolum88791
OG0002466	Durusdinium14204	Breviolum44679
OG0002467	Durusdinium26145	Breviolum525997
OG0002467	Durusdinium26145	Breviolum763411
OG0002468	Durusdinium30555	Breviolum162592
OG0002468	Durusdinium30555	Breviolum507191
OG0002469	Durusdinium39879	Breviolum111080
OG0002469	Durusdinium39879	Breviolum658629
OG0002470	Durusdinium32029	Breviolum313510
OG0002470	Durusdinium32029	Breviolum523084
OG0002471	Durusdinium27473	Breviolum140269
OG0002471	Durusdinium27473	Breviolum537789
OG0002472	Durusdinium55564	Breviolum183535
OG0002472	Durusdinium55564	Breviolum104304
OG0002473	Durusdinium15589	Breviolum127752
OG0002473	Durusdinium15589	Breviolum193327
OG0002474	Durusdinium26075	Breviolum213131
OG0002474	Durusdinium26075	Breviolum190489
OG0002475	Durusdinium46091	Breviolum682991
OG0002475	Durusdinium46091	Breviolum37319
OG0002476	Durusdinium35632	Breviolum409224
OG0002476	Durusdinium35632	Breviolum539183
OG0002477	Durusdinium43851	Breviolum708489
OG0002477	Durusdinium43851	Breviolum469332
OG0002478	Durusdinium42572	Breviolum785583
OG0002478	Durusdinium51065	Breviolum785583
OG0002479	Durusdinium52296	Breviolum281978
OG0002479	Durusdinium27557	Breviolum281978
OG0002480	Durusdinium7349	Breviolum25177
OG0002480	Durusdinium31942	Breviolum25177
OG0002481	Durusdinium36825	Breviolum239051
OG0002481	Durusdinium36825	Breviolum192489
OG0002482	Durusdinium19406	Breviolum692918
OG0002482	Durusdinium19406	Breviolum97972
OG0002483	Durusdinium7606	Breviolum130975
OG0002483	Durusdinium7606	Breviolum236657
OG0002484	Durusdinium50150	Breviolum136547
OG0002484	Durusdinium50150	Breviolum219035
OG0002485	Durusdinium25777	Breviolum739640
OG0002485	Durusdinium25777	Breviolum336779
OG0002487	Durusdinium46836	Breviolum605853
OG0002487	Durusdinium46836	Breviolum707921
OG0002488	Durusdinium52897	Breviolum74045
OG0002488	Durusdinium52897	Breviolum763420
OG0002489	Durusdinium53583	Breviolum160623
OG0002489	Durusdinium53583	Breviolum680664
OG0002490	Durusdinium21803	Breviolum783645
OG0002490	Durusdinium21803	Breviolum268344
OG0002491	Durusdinium17622	Breviolum681691
OG0002491	Durusdinium17622	Breviolum860129
OG0002492	Durusdinium2556	Breviolum842930
OG0002492	Durusdinium2556	Breviolum615673
OG0002493	Durusdinium15316	Breviolum348387
OG0002493	Durusdinium15316	Breviolum498118
OG0002494	Durusdinium21119	Breviolum535433
OG0002494	Durusdinium21119	Breviolum532922
OG0002495	Durusdinium26088	Breviolum686101
OG0002495	Durusdinium26088	Breviolum609224
OG0002496	Durusdinium37889	Breviolum153027
OG0002496	Durusdinium37889	Breviolum840591
OG0002497	Durusdinium28299	Breviolum640242
OG0002497	Durusdinium28299	Breviolum683244
OG0002498	Durusdinium37439	Breviolum876207
OG0002498	Durusdinium37439	Breviolum215793
OG0002499	Durusdinium1112	Breviolum877071
OG0002499	Durusdinium1112	Breviolum847132
OG0002501	Durusdinium10361	Breviolum462391
OG0002501	Durusdinium10361	Breviolum699370
OG0002502	Durusdinium52541	Breviolum842782
OG0002502	Durusdinium52541	Breviolum199055
OG0002503	Durusdinium34854	Breviolum98709
OG0002503	Durusdinium34854	Breviolum213391
OG0002504	Durusdinium15240	Breviolum123287
OG0002504	Durusdinium15240	Breviolum150576
OG0002505	Durusdinium18690	Breviolum379795
OG0002505	Durusdinium6606	Breviolum379795
OG0002507	Durusdinium39636	Breviolum208730
OG0002507	Durusdinium39636	Breviolum232690
OG0002508	Durusdinium5066	Breviolum611412
OG0002508	Durusdinium5066	Breviolum134236
OG0002509	Durusdinium12942	Breviolum200976
OG0002509	Durusdinium12942	Breviolum63229
OG0002510	Durusdinium20422	Breviolum765214
OG0002510	Durusdinium20422	Breviolum299293
OG0002512	Durusdinium8571	Breviolum732365
OG0002512	Durusdinium8571	Breviolum224705
OG0002514	Durusdinium27493	Breviolum256121
OG0002514	Durusdinium27493	Breviolum214391
OG0002515	Durusdinium51875	Breviolum594986
OG0002515	Durusdinium51875	Breviolum282405
OG0002516	Durusdinium30571	Breviolum231827
OG0002516	Durusdinium30571	Breviolum217419
OG0002518	Durusdinium31226	Breviolum632879
OG0002518	Durusdinium31226	Breviolum227012
OG0002519	Durusdinium26903	Breviolum99133
OG0002519	Durusdinium26903	Breviolum167097
OG0002520	Durusdinium34004	Breviolum90094
OG0002520	Durusdinium34004	Breviolum856109
OG0002521	Durusdinium7718	Breviolum122842
OG0002521	Durusdinium7718	Breviolum308934
OG0002522	Durusdinium17791	Breviolum198131
OG0002522	Durusdinium17791	Breviolum259368
OG0002523	Durusdinium24970	Breviolum336499
OG0002523	Durusdinium24970	Breviolum91641
OG0002524	Durusdinium12251	Breviolum694534
OG0002524	Durusdinium24875	Breviolum694534
OG0002525	Durusdinium8395	Breviolum253096
OG0002525	Durusdinium8395	Breviolum736849
OG0002526	Durusdinium39522	Breviolum567527
OG0002526	Durusdinium39522	Breviolum381048
OG0002527	Durusdinium30756	Breviolum189687
OG0002527	Durusdinium27232	Breviolum189687
OG0002528	Durusdinium30567	Breviolum501364
OG0002528	Durusdinium30567	Breviolum136059
OG0002529	Durusdinium30536	Breviolum708142
OG0002529	Durusdinium30536	Breviolum219010
OG0002530	Durusdinium31005	Breviolum192122
OG0002530	Durusdinium31005	Breviolum660428
OG0002531	Durusdinium39048	Breviolum269569
OG0002531	Durusdinium39048	Breviolum466951
OG0002532	Durusdinium20202	Breviolum234742
OG0002532	Durusdinium20202	Breviolum902024
OG0002533	Durusdinium44526	Breviolum775810
OG0002533	Durusdinium39360	Breviolum775810
OG0002534	Durusdinium35951	Breviolum891788
OG0002534	Durusdinium35951	Breviolum767794
OG0002535	Durusdinium41631	Breviolum20212
OG0002535	Durusdinium41631	Breviolum190502
OG0002536	Durusdinium48144	Breviolum689623
OG0002536	Durusdinium28215	Breviolum689623
OG0002537	Durusdinium25792	Breviolum609923
OG0002537	Durusdinium25792	Breviolum535576
OG0002539	Durusdinium28472	Breviolum690295
OG0002539	Durusdinium28472	Breviolum486517
OG0002541	Durusdinium38567	Breviolum622452
OG0002541	Durusdinium32092	Breviolum622452
OG0002542	Durusdinium26189	Breviolum161227
OG0002542	Durusdinium26189	Breviolum465227
OG0002543	Durusdinium52183	Breviolum616122
OG0002543	Durusdinium52183	Breviolum784519
OG0002544	Durusdinium23051	Breviolum399810
OG0002544	Durusdinium23051	Breviolum706686
OG0002545	Durusdinium35801	Breviolum1114
OG0002545	Durusdinium35801	Breviolum470016
OG0002546	Durusdinium38569	Breviolum767176
OG0002546	Durusdinium38569	Breviolum384602
OG0002547	Durusdinium49134	Breviolum198015
OG0002547	Durusdinium24992	Breviolum198015
OG0002549	Durusdinium30376	Breviolum430911
OG0002549	Durusdinium30376	Breviolum896233
OG0002550	Durusdinium55951	Breviolum342215
OG0002550	Durusdinium55951	Breviolum690163
OG0002552	Durusdinium47699	Breviolum210079
OG0002552	Durusdinium11382	Breviolum210079
OG0002553	Durusdinium38471	Breviolum342313
OG0002553	Durusdinium38471	Breviolum252653
OG0002554	Durusdinium1315	Breviolum97473
OG0002554	Durusdinium36974	Breviolum97473
OG0002555	Durusdinium43540	Breviolum84689
OG0002555	Durusdinium43540	Breviolum573426
OG0002556	Durusdinium12707	Breviolum7048
OG0002556	Durusdinium12707	Breviolum483705
OG0002557	Durusdinium39094	Breviolum125037
OG0002557	Durusdinium39094	Breviolum530232
OG0002558	Durusdinium40186	Breviolum59648
OG0002558	Durusdinium40186	Breviolum196727
OG0002559	Durusdinium51608	Breviolum607591
OG0002559	Durusdinium51608	Breviolum414166
OG0002560	Durusdinium29001	Breviolum41354
OG0002560	Durusdinium29001	Breviolum522352
OG0002561	Durusdinium35744	Breviolum136258
OG0002561	Durusdinium21604	Breviolum136258
OG0002562	Durusdinium24513	Breviolum165221
OG0002562	Durusdinium24513	Breviolum812458
OG0002563	Durusdinium32020	Breviolum369263
OG0002563	Durusdinium32020	Breviolum527303
OG0002564	Durusdinium36513	Breviolum770267
OG0002564	Durusdinium36513	Breviolum231099
OG0002565	Durusdinium46975	Breviolum463221
OG0002565	Durusdinium46975	Breviolum136187
OG0002566	Durusdinium29866	Breviolum295836
OG0002566	Durusdinium22489	Breviolum295836
OG0002567	Durusdinium18669	Breviolum529178
OG0002567	Durusdinium18669	Breviolum801009
OG0002568	Durusdinium2540	Breviolum321906
OG0002568	Durusdinium2540	Breviolum52558
OG0002569	Durusdinium39688	Breviolum235304
OG0002569	Durusdinium39688	Breviolum225590
OG0002570	Durusdinium16259	Breviolum847032
OG0002570	Durusdinium16259	Breviolum681701
OG0002572	Durusdinium15624	Breviolum685096
OG0002572	Durusdinium15624	Breviolum532165
OG0002573	Durusdinium25271	Breviolum382057
OG0002573	Durusdinium25271	Breviolum847114
OG0002574	Durusdinium30833	Breviolum661127
OG0002574	Durusdinium30833	Breviolum303539
OG0002575	Durusdinium15664	Breviolum224640
OG0002575	Durusdinium15664	Breviolum266636
OG0002576	Durusdinium16280	Breviolum59913
OG0002576	Durusdinium16280	Breviolum316968
OG0002577	Durusdinium21965	Breviolum526578
OG0002577	Durusdinium21965	Breviolum697606
OG0002578	Durusdinium24048	Breviolum165011
OG0002578	Durusdinium33375	Breviolum165011
OG0002579	Durusdinium17315	Breviolum61031
OG0002579	Durusdinium38649	Breviolum61031
OG0002580	Durusdinium40020	Breviolum814891
OG0002580	Durusdinium40020	Breviolum111774
OG0002581	Durusdinium46909	Breviolum464151
OG0002581	Durusdinium46909	Breviolum58507
OG0002582	Durusdinium13404	Breviolum139975
OG0002582	Durusdinium13404	Breviolum459558
OG0002583	Durusdinium32513	Breviolum233008
OG0002583	Durusdinium27792	Breviolum233008
OG0002585	Durusdinium33181	Breviolum386038
OG0002585	Durusdinium33181	Breviolum11411
OG0002586	Durusdinium69	Breviolum41992
OG0002586	Durusdinium69	Breviolum754139
OG0002587	Durusdinium41049	Breviolum201354
OG0002587	Durusdinium33367	Breviolum201354
OG0002588	Durusdinium38425	Breviolum164521
OG0002588	Durusdinium13270	Breviolum164521
OG0002589	Durusdinium20312	Breviolum627331
OG0002589	Durusdinium20312	Breviolum151989
OG0002590	Durusdinium32238	Breviolum687225
OG0002590	Durusdinium32238	Breviolum58535
OG0002591	Durusdinium28566	Breviolum193407
OG0002591	Durusdinium18953	Breviolum193407
OG0002592	Durusdinium35844	Breviolum368213
OG0002592	Durusdinium35844	Breviolum788607
OG0002593	Durusdinium49599	Breviolum610447
OG0002593	Durusdinium49599	Breviolum412957
OG0002594	Durusdinium41205	Breviolum414642
OG0002594	Durusdinium41205	Breviolum187418
OG0002595	Durusdinium17072	Breviolum642485
OG0002595	Durusdinium17072	Breviolum193728
OG0002596	Durusdinium34519	Breviolum872692
OG0002596	Durusdinium34519	Breviolum765486
OG0002597	Durusdinium28803	Breviolum97842
OG0002597	Durusdinium43460	Breviolum97842
OG0002598	Durusdinium23385	Breviolum776880
OG0002598	Durusdinium23385	Breviolum527548
OG0002600	Durusdinium38517	Breviolum192270
OG0002600	Durusdinium38517	Breviolum241369
OG0002601	Durusdinium49476	Breviolum295014
OG0002601	Durusdinium49476	Breviolum212020
OG0002602	Durusdinium46144	Breviolum764346
OG0002602	Durusdinium46144	Breviolum401621
OG0002604	Durusdinium52085	Breviolum93794
OG0002604	Durusdinium52085	Breviolum681305
OG0002605	Durusdinium30343	Breviolum438990
OG0002605	Durusdinium30343	Breviolum681543
OG0002607	Durusdinium9994	Breviolum797632
OG0002607	Durusdinium9994	Breviolum264407
OG0002608	Durusdinium31121	Breviolum323018
OG0002608	Durusdinium31121	Breviolum557128
OG0002609	Durusdinium34070	Breviolum539952
OG0002609	Durusdinium34070	Breviolum390852
OG0002610	Durusdinium29059	Breviolum480970
OG0002610	Durusdinium29059	Breviolum687319
OG0002611	Durusdinium28596	Breviolum329517
OG0002611	Durusdinium28596	Breviolum845228
OG0002613	Durusdinium25852	Breviolum466757
OG0002613	Durusdinium21725	Breviolum466757
OG0002614	Durusdinium19485	Breviolum98017
OG0002614	Durusdinium19485	Breviolum144551
OG0002615	Durusdinium40251	Breviolum605288
OG0002615	Durusdinium40251	Breviolum484016
OG0002616	Durusdinium40228	Breviolum3736
OG0002616	Durusdinium40228	Breviolum717785
OG0002617	Durusdinium2934	Breviolum120515
OG0002617	Durusdinium2934	Breviolum141591
OG0002618	Durusdinium30553	Breviolum288171
OG0002618	Durusdinium30553	Breviolum305337
OG0002619	Durusdinium54529	Breviolum187172
OG0002619	Durusdinium54529	Breviolum459412
OG0002620	Durusdinium49343	Breviolum196252
OG0002620	Durusdinium49343	Breviolum889659
OG0002621	Durusdinium38864	Breviolum814002
OG0002621	Durusdinium39462	Breviolum814002
OG0002622	Durusdinium47082	Breviolum468327
OG0002622	Durusdinium10219	Breviolum468327
OG0002623	Durusdinium9184	Breviolum795386
OG0002623	Durusdinium9184	Breviolum221245
OG0002624	Durusdinium26239	Breviolum666595
OG0002624	Durusdinium26239	Breviolum287162
OG0002625	Durusdinium38726	Breviolum197218
OG0002625	Durusdinium38726	Breviolum892299
OG0002626	Durusdinium24587	Breviolum137242
OG0002626	Durusdinium24388	Breviolum137242
OG0002627	Durusdinium18180	Breviolum765733
OG0002627	Durusdinium18180	Breviolum88504
OG0002628	Durusdinium3636	Breviolum839799
OG0002628	Durusdinium3636	Breviolum602231
OG0002629	Durusdinium36055	Breviolum467443
OG0002629	Durusdinium36055	Breviolum543353
OG0002630	Durusdinium54224	Breviolum606758
OG0002630	Durusdinium42899	Breviolum606758
OG0002631	Durusdinium4881	Breviolum240001
OG0002631	Durusdinium4881	Breviolum491029
OG0002632	Durusdinium38981	Breviolum4406
OG0002632	Durusdinium38981	Breviolum548597
OG0002633	Durusdinium31828	Breviolum851564
OG0002633	Durusdinium31828	Breviolum110830
OG0002634	Durusdinium42058	Breviolum167653
OG0002634	Durusdinium42058	Breviolum767124
OG0002635	Durusdinium46086	Breviolum192660
OG0002635	Durusdinium46086	Breviolum692933
OG0002636	Durusdinium48113	Breviolum320667
OG0002636	Durusdinium22777	Breviolum320667
OG0002637	Durusdinium41929	Breviolum309955
OG0002637	Durusdinium41929	Breviolum530479
OG0002638	Durusdinium48827	Breviolum274102
OG0002638	Durusdinium39626	Breviolum274102
OG0002639	Durusdinium5865	Breviolum320471
OG0002639	Durusdinium5865	Breviolum893793
OG0002640	Durusdinium18120	Breviolum689167
OG0002640	Durusdinium18120	Breviolum288381
OG0002641	Durusdinium27630	Breviolum746309
OG0002641	Durusdinium27630	Breviolum272051
OG0002642	Durusdinium37095	Breviolum219592
OG0002642	Durusdinium37476	Breviolum219592
OG0002643	Durusdinium52413	Breviolum288528
OG0002643	Durusdinium52413	Breviolum763514
OG0002644	Durusdinium26694	Breviolum209281
OG0002644	Durusdinium26694	Breviolum105318
OG0002645	Durusdinium44100	Breviolum531255
OG0002645	Durusdinium44100	Breviolum609664
OG0002646	Durusdinium9352	Breviolum456932
OG0002646	Durusdinium9352	Breviolum104682
OG0002647	Durusdinium53440	Breviolum139301
OG0002647	Durusdinium53440	Breviolum720678
OG0002648	Durusdinium22380	Breviolum15418
OG0002648	Durusdinium22380	Breviolum619393
OG0002649	Durusdinium33704	Breviolum846750
OG0002649	Durusdinium33704	Breviolum774382
OG0002650	Durusdinium37919	Breviolum127229
OG0002650	Durusdinium37919	Breviolum259065
OG0002651	Durusdinium8600	Breviolum102168
OG0002651	Durusdinium36042	Breviolum102168
OG0002652	Durusdinium46528	Breviolum58861
OG0002652	Durusdinium46528	Breviolum529529
OG0002653	Durusdinium20260	Breviolum316503
OG0002653	Durusdinium20260	Breviolum248461
OG0002654	Durusdinium19081	Breviolum161002
OG0002654	Durusdinium19081	Breviolum288099
OG0002655	Durusdinium22478	Breviolum683754
OG0002655	Durusdinium22478	Breviolum536100
OG0002656	Durusdinium19604	Breviolum766507
OG0002656	Durusdinium19604	Breviolum464239
OG0002657	Durusdinium39134	Breviolum153905
OG0002657	Durusdinium39134	Breviolum482478
OG0002658	Durusdinium24264	Breviolum191178
OG0002658	Durusdinium5586	Breviolum191178
OG0002659	Durusdinium25326	Breviolum291982
OG0002659	Durusdinium25326	Breviolum499945
OG0002660	Durusdinium26738	Breviolum129993
OG0002660	Durusdinium26738	Breviolum131228
OG0002661	Durusdinium37501	Breviolum421162
OG0002661	Durusdinium30941	Breviolum421162
OG0002662	Durusdinium47446	Breviolum233268
OG0002662	Durusdinium47446	Breviolum191337
OG0002663	Durusdinium26458	Breviolum323818
OG0002663	Durusdinium26458	Breviolum873876
OG0002664	Durusdinium27771	Breviolum131225
OG0002664	Durusdinium27771	Breviolum457256
OG0002666	Durusdinium46334	Breviolum327779
OG0002666	Durusdinium25019	Breviolum327779
OG0002667	Durusdinium33634	Breviolum321273
OG0002667	Durusdinium38732	Breviolum321273
OG0002668	Durusdinium47200	Breviolum839445
OG0002668	Durusdinium14571	Breviolum839445
OG0002669	Durusdinium36163	Breviolum189841
OG0002669	Durusdinium36163	Breviolum888067
OG0002670	Durusdinium54471	Breviolum212705
OG0002670	Durusdinium54471	Breviolum706475
OG0002671	Durusdinium28821	Breviolum845639
OG0002671	Durusdinium28821	Breviolum185086
OG0002672	Durusdinium55006	Breviolum845468
OG0002672	Durusdinium29664	Breviolum845468
OG0002673	Durusdinium39982	Breviolum602736
OG0002673	Durusdinium39982	Breviolum706758
OG0002674	Durusdinium18062	Breviolum461321
OG0002674	Durusdinium18062	Breviolum550644
OG0002675	Durusdinium27910	Breviolum62561
OG0002675	Durusdinium27910	Breviolum85304
OG0002676	Durusdinium54736	Breviolum192508
OG0002676	Durusdinium11332	Breviolum192508
OG0002677	Durusdinium33334	Breviolum295150
OG0002677	Durusdinium33334	Breviolum502688
OG0002678	Durusdinium25009	Breviolum542955
OG0002678	Durusdinium25009	Breviolum168857
OG0002679	Durusdinium17216	Breviolum841070
OG0002679	Durusdinium17216	Breviolum187027
OG0002680	Durusdinium17987	Breviolum841474
OG0002680	Durusdinium17987	Breviolum794206
OG0002681	Durusdinium15785	Breviolum315767
OG0002681	Durusdinium15785	Breviolum462263
OG0002682	Durusdinium27063	Breviolum556348
OG0002682	Durusdinium27063	Breviolum526609
OG0002683	Durusdinium158	Breviolum606684
OG0002683	Durusdinium158	Breviolum99396
OG0002684	Durusdinium40629	Breviolum270968
OG0002684	Durusdinium40629	Breviolum616851
OG0002685	Durusdinium8313	Breviolum6761
OG0002685	Durusdinium36010	Breviolum6761
OG0002686	Durusdinium26230	Breviolum857461
OG0002686	Durusdinium26230	Breviolum289313
OG0002687	Durusdinium17113	Breviolum822014
OG0002687	Durusdinium17113	Breviolum223748
OG0002689	Durusdinium19905	Breviolum126634
OG0002689	Durusdinium19905	Breviolum841187
OG0002690	Durusdinium52063	Breviolum17796
OG0002690	Durusdinium20277	Breviolum17796
OG0002691	Durusdinium23774	Breviolum529168
OG0002691	Durusdinium23774	Breviolum192560
OG0002692	Durusdinium13514	Breviolum553080
OG0002692	Durusdinium13514	Breviolum319260
OG0002693	Durusdinium5477	Breviolum174342
OG0002693	Durusdinium5477	Breviolum100220
OG0002694	Durusdinium15543	Breviolum166266
OG0002694	Durusdinium15543	Breviolum537108
OG0002695	Durusdinium35995	Breviolum97524
OG0002695	Durusdinium37318	Breviolum97524
OG0002696	Durusdinium1640	Breviolum459597
OG0002696	Durusdinium1640	Breviolum88321
OG0002697	Durusdinium37102	Breviolum282608
OG0002697	Durusdinium37102	Breviolum420448
OG0002698	Durusdinium46189	Breviolum113264
OG0002698	Durusdinium46189	Breviolum629102
OG0002699	Durusdinium42610	Breviolum772375
OG0002699	Durusdinium42610	Breviolum279775
OG0002700	Durusdinium9808	Breviolum622265
OG0002700	Durusdinium35964	Breviolum622265
OG0002701	Durusdinium26081	Breviolum221958
OG0002701	Durusdinium26081	Breviolum18975
OG0002702	Durusdinium33557	Breviolum15079
OG0002702	Durusdinium38865	Breviolum15079
OG0002703	Durusdinium52199	Breviolum608661
OG0002703	Durusdinium52199	Breviolum534338
OG0002704	Durusdinium1660	Breviolum485480
OG0002704	Durusdinium8885	Breviolum485480
OG0002705	Durusdinium43319	Breviolum611102
OG0002705	Durusdinium43319	Breviolum117581
OG0002706	Durusdinium21868	Breviolum847825
OG0002706	Durusdinium21868	Breviolum358469
OG0002707	Durusdinium44315	Breviolum605107
OG0002707	Durusdinium44315	Breviolum846561
OG0002708	Durusdinium38461	Breviolum98053
OG0002708	Durusdinium38461	Breviolum57708
OG0002709	Durusdinium10970	Breviolum161028
OG0002709	Durusdinium10970	Breviolum374096
OG0002710	Durusdinium24613	Breviolum33046
OG0002710	Durusdinium24613	Breviolum772101
OG0002711	Durusdinium3585	Breviolum231805
OG0002711	Durusdinium3585	Breviolum695589
OG0002712	Durusdinium24528	Breviolum65627
OG0002712	Durusdinium51554	Breviolum65627
OG0002713	Durusdinium13168	Breviolum291993
OG0002713	Durusdinium37857	Breviolum291993
OG0002714	Durusdinium6668	Breviolum192881
OG0002714	Durusdinium6668	Breviolum859141
OG0002715	Durusdinium24267	Breviolum477721
OG0002715	Durusdinium24267	Breviolum851875
OG0002716	Durusdinium40446	Breviolum1579
OG0002716	Durusdinium40446	Breviolum464431
OG0002718	Durusdinium51532	Breviolum691979
OG0002718	Durusdinium51532	Breviolum94036
OG0002719	Durusdinium38092	Breviolum126277
OG0002719	Durusdinium38092	Breviolum613347
OG0002720	Durusdinium54509	Breviolum276708
OG0002720	Durusdinium54509	Breviolum25435
OG0002721	Durusdinium17125	Breviolum691932
OG0002721	Durusdinium17125	Breviolum336157
OG0002722	Durusdinium49883	Breviolum530517
OG0002722	Durusdinium49883	Breviolum563091
OG0002723	Durusdinium46066	Breviolum167129
OG0002723	Durusdinium46066	Breviolum185052
OG0002725	Durusdinium15361	Breviolum225578
OG0002725	Durusdinium15361	Breviolum285839
OG0002726	Durusdinium43250	Breviolum593979
OG0002726	Durusdinium43250	Breviolum813414
OG0002727	Durusdinium29296	Breviolum145345
OG0002727	Durusdinium29296	Breviolum686481
OG0002728	Durusdinium30622	Breviolum214659
OG0002728	Durusdinium30622	Breviolum694150
OG0002729	Durusdinium31296	Breviolum376626
OG0002729	Durusdinium34414	Breviolum376626
OG0002730	Durusdinium43930	Breviolum654861
OG0002730	Durusdinium43930	Breviolum73233
OG0002731	Durusdinium39301	Breviolum241380
OG0002731	Durusdinium39301	Breviolum646532
OG0002732	Durusdinium8742	Breviolum187105
OG0002732	Durusdinium8742	Breviolum535399
OG0002733	Durusdinium39801	Breviolum82003
OG0002733	Durusdinium39801	Breviolum59534
OG0002734	Durusdinium2309	Breviolum85260
OG0002734	Durusdinium2309	Breviolum264389
OG0002735	Durusdinium31636	Breviolum288840
OG0002735	Durusdinium31636	Breviolum220082
OG0002736	Durusdinium23819	Breviolum855224
OG0002736	Durusdinium23819	Breviolum212792
OG0002737	Durusdinium28338	Breviolum681818
OG0002737	Durusdinium28338	Breviolum545376
OG0002738	Durusdinium18919	Breviolum192861
OG0002738	Durusdinium44311	Breviolum192861
OG0002740	Durusdinium10016	Breviolum138234
OG0002740	Durusdinium10016	Breviolum690265
OG0002741	Durusdinium19550	Breviolum272230
OG0002741	Durusdinium19550	Breviolum304564
OG0002742	Durusdinium39833	Breviolum249151
OG0002742	Durusdinium39833	Breviolum390785
OG0002743	Durusdinium42958	Breviolum847840
OG0002743	Durusdinium42958	Breviolum717913
OG0002744	Durusdinium44137	Breviolum702967
OG0002744	Durusdinium20610	Breviolum702967
OG0002745	Durusdinium40174	Breviolum258996
OG0002745	Durusdinium40174	Breviolum390057
OG0002746	Durusdinium50254	Breviolum768219
OG0002746	Durusdinium10958	Breviolum768219
OG0002747	Durusdinium7476	Breviolum536574
OG0002747	Durusdinium7476	Breviolum269969
OG0002748	Durusdinium30626	Breviolum201621
OG0002748	Durusdinium30626	Breviolum290225
OG0002749	Durusdinium38198	Breviolum332516
OG0002749	Durusdinium38198	Breviolum770168
OG0002750	Durusdinium31965	Breviolum905969
OG0002750	Durusdinium31965	Breviolum433203
OG0002751	Durusdinium28974	Breviolum370160
OG0002751	Durusdinium34148	Breviolum370160
OG0002752	Durusdinium52212	Breviolum189246
OG0002752	Durusdinium52212	Breviolum892618
OG0002753	Durusdinium32977	Breviolum683325
OG0002753	Durusdinium32977	Breviolum466562
OG0002754	Durusdinium43469	Breviolum781331
